# r12 r13 r23 energy
1.040290625999999818e+01 9.464869522870561269e+00 1.399999999999999911e+00 -1.728752912263444297e-01
1.039098764999999958e+01 9.453016366056848696e+00 1.399999999999999911e+00 -1.728758681400730524e-01
1.037906904000000097e+01 9.441163374046757539e+00 1.399999999999999911e+00 -1.728764311039363011e-01
1.036715043000000058e+01 9.429310547461776437e+00 1.399999999999999911e+00 -1.728769808793680918e-01
1.035523181999999842e+01 9.417457886926518640e+00 1.399999999999999911e+00 -1.728775182412451983e-01
1.034331320999999981e+01 9.405605393068741549e+00 1.399999999999999911e+00 -1.728780439780761291e-01
1.033139460000000120e+01 9.393753066519353823e+00 1.399999999999999911e+00 -1.728785588921976368e-01
1.031947598999999904e+01 9.381900907912443799e+00 1.399999999999999911e+00 -1.728790637999693125e-01
1.030755737999999866e+01 9.370048917885306139e+00 1.399999999999999911e+00 -1.728795595319723710e-01
1.029563877000000005e+01 9.358197097078452487e+00 1.399999999999999911e+00 -1.728800469332134604e-01
1.028372016000000144e+01 9.346345446135627455e+00 1.399999999999999911e+00 -1.728805268633275827e-01
1.027180154999999928e+01 9.334493965703840601e+00 1.399999999999999911e+00 -1.728810001967865384e-01
1.025988293999999890e+01 9.322642656433385966e+00 1.399999999999999911e+00 -1.728814678231082591e-01
1.024796433000000029e+01 9.310791518977854508e+00 1.399999999999999911e+00 -1.728819306470708306e-01
1.023604571999999990e+01 9.298940553994160751e+00 1.399999999999999911e+00 -1.728823895889270990e-01
1.022412710999999952e+01 9.287089762142558769e+00 1.399999999999999911e+00 -1.728828455846248557e-01
1.021220849999999913e+01 9.275239144086674159e+00 1.399999999999999911e+00 -1.728832995860286048e-01
1.020028988999999875e+01 9.263388700493516481e+00 1.399999999999999911e+00 -1.728837525611441883e-01
1.018837128000000014e+01 9.251538432033502346e+00 1.399999999999999911e+00 -1.728842054943462436e-01
1.017645266999999976e+01 9.239688339380473181e+00 1.399999999999999911e+00 -1.728846593866101289e-01
1.016453405999999760e+01 9.227838423211725427e+00 1.399999999999999911e+00 -1.728851152557463466e-01
1.015261544999999899e+01 9.215988684208038961e+00 1.399999999999999911e+00 -1.728855741366366883e-01
1.014069684000000038e+01 9.204139123053669991e+00 1.399999999999999911e+00 -1.728860370814759850e-01
1.012877822999999999e+01 9.192289740436407897e+00 1.399999999999999911e+00 -1.728865051600156355e-01
1.011685961999999783e+01 9.180440537047571681e+00 1.399999999999999911e+00 -1.728869794598111020e-01
1.010494100999999922e+01 9.168591513582056152e+00 1.399999999999999911e+00 -1.728874610864717110e-01
1.009302240000000062e+01 9.156742670738330148e+00 1.399999999999999911e+00 -1.728879511639160871e-01
1.008110379000000023e+01 9.144894009218479169e+00 1.399999999999999911e+00 -1.728884508346281157e-01
1.006918517999999807e+01 9.133045529728216039e+00 1.399999999999999911e+00 -1.728889612599184000e-01
1.005726656999999946e+01 9.121197232976918201e+00 1.399999999999999911e+00 -1.728894836201887164e-01
1.004534796000000085e+01 9.109349119677634832e+00 1.399999999999999911e+00 -1.728900191152017152e-01
1.003342934999999869e+01 9.097501190547118810e+00 1.399999999999999911e+00 -1.728905689643490950e-01
1.002151073999999831e+01 9.085653446305853365e+00 1.399999999999999911e+00 -1.728911344069306855e-01
1.000959212999999970e+01 9.073805887678076942e+00 1.399999999999999911e+00 -1.728917167024321688e-01
9.997673519999999314e+00 9.061958515391795643e+00 1.399999999999999911e+00 -1.728923171293689220e-01
9.985754909999998929e+00 9.050111330178820523e+00 1.399999999999999911e+00 -1.728929366616392960e-01
9.973836299999998545e+00 9.038264332774790688e+00 1.399999999999999911e+00 -1.728935755498691162e-01
9.961917689999999936e+00 9.026417523919192831e+00 1.399999999999999911e+00 -1.728942339461169708e-01
9.949999079999999552e+00 9.014570904355387881e+00 1.399999999999999911e+00 -1.728949120041429477e-01
9.938080470000000943e+00 9.002724474830637647e+00 1.399999999999999911e+00 -1.728956098794257323e-01
9.926161860000000559e+00 8.990878236096133236e+00 1.399999999999999911e+00 -1.728963276605647303e-01
9.914243250000000174e+00 8.979032188907014600e+00 1.399999999999999911e+00 -1.728970648751702865e-01
9.902324639999999789e+00 8.967186334022402505e+00 1.399999999999999911e+00 -1.728978207661364119e-01
9.890406030000001181e+00 8.955340672205423402e+00 1.399999999999999911e+00 -1.728985945593820295e-01
9.878487419999999020e+00 8.943495204223225414e+00 1.399999999999999911e+00 -1.728993854654197748e-01
9.866568810000000411e+00 8.931649930847026297e+00 1.399999999999999911e+00 -1.729001926790971477e-01
9.854650200000000027e+00 8.919804852852118771e+00 1.399999999999999911e+00 -1.729010153793391902e-01
9.842731589999999642e+00 8.907959971017909595e+00 1.399999999999999911e+00 -1.729018527288757601e-01
9.830812979999999257e+00 8.896115286127940891e+00 1.399999999999999911e+00 -1.729027038739811284e-01
9.818894370000000649e+00 8.884270798969927441e+00 1.399999999999999911e+00 -1.729035679441891238e-01
9.806975760000000264e+00 8.872426510335767347e+00 1.399999999999999911e+00 -1.729044440520216275e-01
9.795057150000001656e+00 8.860582421021586441e+00 1.399999999999999911e+00 -1.729053312927007202e-01
9.783138539999999495e+00 8.848738531827756049e+00 1.399999999999999911e+00 -1.729062287438596079e-01
9.771219930000000886e+00 8.836894843558932067e+00 1.399999999999999911e+00 -1.729071354652489401e-01
9.759301319999998725e+00 8.825051357024060295e+00 1.399999999999999911e+00 -1.729080504984382705e-01
