# r1 r2 r3 energy
1.297519707000000011e+01 1.297519707000000011e+01 1.399999999999999911e+00 -1.727371564556035299e-01
1.295727845999999950e+01 1.295727845999999950e+01 1.399999999999999911e+00 -1.727378141502066977e-01
1.293935985000000066e+01 1.293935985000000066e+01 1.399999999999999911e+00 -1.727384744416890494e-01
1.292144124000000005e+01 1.292144124000000005e+01 1.399999999999999911e+00 -1.727391373330230684e-01
1.290352263000000121e+01 1.290352263000000121e+01 1.399999999999999911e+00 -1.727398028270214769e-01
1.288560402000000060e+01 1.288560402000000060e+01 1.399999999999999911e+00 -1.727404709263344884e-01
1.286768540999999999e+01 1.286768540999999999e+01 1.399999999999999911e+00 -1.727411416334462269e-01
1.284976680000000115e+01 1.284976680000000115e+01 1.399999999999999911e+00 -1.727418149506721456e-01
1.283184819000000054e+01 1.283184819000000054e+01 1.399999999999999911e+00 -1.727424908801553360e-01
1.281392957999999993e+01 1.281392957999999993e+01 1.399999999999999911e+00 -1.727431694238636961e-01
1.279601097000000109e+01 1.279601097000000109e+01 1.399999999999999911e+00 -1.727438505835863225e-01
1.277809235999999871e+01 1.277809235999999871e+01 1.399999999999999911e+00 -1.727445343609305684e-01
1.276017374999999987e+01 1.276017374999999987e+01 1.399999999999999911e+00 -1.727452207573184628e-01
1.274225514000000103e+01 1.274225514000000103e+01 1.399999999999999911e+00 -1.727459097739834082e-01
1.272433652999999865e+01 1.272433652999999865e+01 1.399999999999999911e+00 -1.727466014119668214e-01
1.270641791999999981e+01 1.270641791999999981e+01 1.399999999999999911e+00 -1.727472956721146091e-01
1.268849930999999920e+01 1.268849930999999920e+01 1.399999999999999911e+00 -1.727479925550736983e-01
1.267058070000000036e+01 1.267058070000000036e+01 1.399999999999999911e+00 -1.727486920612886778e-01
1.265266208999999975e+01 1.265266208999999975e+01 1.399999999999999911e+00 -1.727493941909979402e-01
1.263474347999999914e+01 1.263474347999999914e+01 1.399999999999999911e+00 -1.727500989442303236e-01
1.261682487000000030e+01 1.261682487000000030e+01 1.399999999999999911e+00 -1.727508063208014200e-01
1.259890625999999969e+01 1.259890625999999969e+01 1.399999999999999911e+00 -1.727515163203097726e-01
1.258098764999999908e+01 1.258098764999999908e+01 1.399999999999999911e+00 -1.727522289421333512e-01
1.256306904000000024e+01 1.256306904000000024e+01 1.399999999999999911e+00 -1.727529441854256387e-01
1.254515043000000141e+01 1.254515043000000141e+01 1.399999999999999911e+00 -1.727536620491119390e-01
1.252723181999999902e+01 1.252723181999999902e+01 1.399999999999999911e+00 -1.727543825318854642e-01
1.250931321000000018e+01 1.250931321000000018e+01 1.399999999999999911e+00 -1.727551056322034484e-01
1.249139459999999957e+01 1.249139459999999957e+01 1.399999999999999911e+00 -1.727558313483082975e-01
1.247347598999999896e+01 1.247347598999999896e+01 1.399999999999999911e+00 -1.727565596788318558e-01
1.245555738000000012e+01 1.245555738000000012e+01 1.399999999999999911e+00 -1.727572906228409533e-01
