# r1 r2 r3 energy
9.759732095999998691e+00 9.759732095999998691e+00 1.460480000000000000e+00 -1.323323683213842583e-01
9.741952191999999400e+00 9.741952191999999400e+00 1.460960000000000036e+00 -1.323102292070105768e-01
9.724172288000000108e+00 9.724172288000000108e+00 1.461439999999999850e+00 -1.322879281834392629e-01
9.706392384000000817e+00 9.706392384000000817e+00 1.461919999999999886e+00 -1.322654613489835373e-01
9.688612479999999749e+00 9.688612479999999749e+00 1.462400000000000144e+00 -1.322428247315864114e-01
9.670832576000000458e+00 9.670832576000000458e+00 1.462879999999999958e+00 -1.322200142874234152e-01
9.653052672000001166e+00 9.653052672000001166e+00 1.463359999999999994e+00 -1.321970258996690850e-01
9.635272768000000099e+00 9.635272768000000099e+00 1.463839999999999808e+00 -1.321738553771034108e-01
9.617492863999999031e+00 9.617492863999999031e+00 1.464319999999999844e+00 -1.321504984526967741e-01
9.599712959999999740e+00 9.599712959999999740e+00 1.464800000000000102e+00 -1.321269507821906664e-01
9.581933056000000448e+00 9.581933056000000448e+00 1.465279999999999916e+00 -1.321032079426021077e-01
9.564153151999999380e+00 9.564153151999999380e+00 1.465759999999999952e+00 -1.320792654307378355e-01
9.546373247999998313e+00 9.546373247999998313e+00 1.466239999999999766e+00 -1.320551186615767092e-01
9.528593343999999021e+00 9.528593343999999021e+00 1.466720000000000024e+00 -1.320307629666638838e-01
9.510813439999999730e+00 9.510813439999999730e+00 1.467200000000000060e+00 -1.320061935925213870e-01
9.493033535999998662e+00 9.493033535999998662e+00 1.467679999999999874e+00 -1.319814057845162258e-01
9.475253631999999371e+00 9.475253631999999371e+00 1.468159999999999910e+00 -1.319563982224216669e-01
9.457473728000000079e+00 9.457473728000000079e+00 1.468639999999999946e+00 -1.319311742948724719e-01
9.439693824000000788e+00 9.439693824000000788e+00 1.469119999999999759e+00 -1.319057378470782083e-01
9.421913919999999720e+00 9.421913919999999720e+00 1.469599999999999795e+00 -1.318800928657974381e-01
9.404134015999998653e+00 9.404134015999998653e+00 1.470079999999999831e+00 -1.318542434827003063e-01
9.386354111999999361e+00 9.386354111999999361e+00 1.470559999999999867e+00 -1.318281939777908585e-01
9.368574208000000070e+00 9.368574208000000070e+00 1.471039999999999903e+00 -1.318019487829143743e-01
9.350794303999999002e+00 9.350794303999999002e+00 1.471519999999999939e+00 -1.317755124852856841e-01
9.333014399999997934e+00 9.333014399999997934e+00 1.471999999999999753e+00 -1.317488898311026113e-01
9.315234495999998643e+00 9.315234495999998643e+00 1.472479999999999789e+00 -1.317220857292600855e-01
9.297454592000001128e+00 9.297454592000001128e+00 1.472959999999999825e+00 -1.316951052550127677e-01
9.279674688000000060e+00 9.279674688000000060e+00 1.473439999999999861e+00 -1.316679536538406248e-01
9.261894783999998992e+00 9.261894783999998992e+00 1.473919999999999897e+00 -1.316406363452782002e-01
9.244114879999999701e+00 9.244114879999999701e+00 1.474399999999999711e+00 -1.316131589268664526e-01
